nome_munic,codigo_ibge,nome_drs,cod_drs,pop,pop_60,ano_mes,casos,casos_novos,obitos,obitos_novos
Bertioga,3506359,Baixada Santista,13.0,63290.0,6351.0,2020-05,793,60,77,5
Bertioga,3506359,Baixada Santista,13.0,63290.0,6351.0,2020-06,331,49,24,2
Bilac,3506409,Araçatuba,7.0,7816.0,1521.0,2020-02,0,0,0,0
Bilac,3506409,Araçatuba,7.0,7816.0,1521.0,2020-03,0,0,0,0
Bilac,3506409,Araçatuba,7.0,7816.0,1521.0,2020-04,16,1,0,0
Bilac,3506409,Araçatuba,7.0,7816.0,1521.0,2020-05,31,0,0,0
Bilac,3506409,Araçatuba,7.0,7816.0,1521.0,2020-06,4,0,0,0
Birigui,3506508,Araçatuba,7.0,121329.0,19969.0,2020-02,0,0,0,0
Birigui,3506508,Araçatuba,7.0,121329.0,19969.0,2020-03,0,0,0,0
Birigui,3506508,Araçatuba,7.0,121329.0,19969.0,2020-04,181,21,0,0
Birigui,3506508,Araçatuba,7.0,121329.0,19969.0,2020-05,1393,35,4,1
Birigui,3506508,Araçatuba,7.0,121329.0,19969.0,2020-06,233,3,4,0
Biritiba Mirim,3506607,Grande São Paulo,10.0,32338.0,4381.0,2020-02,0,0,0,0
Biritiba Mirim,3506607,Grande São Paulo,10.0,32338.0,4381.0,2020-03,0,0,0,0
Biritiba Mirim,3506607,Grande São Paulo,10.0,32338.0,4381.0,2020-04,23,6,0,0
Biritiba Mirim,3506607,Grande São Paulo,10.0,32338.0,4381.0,2020-05,705,28,21,2
Biritiba Mirim,3506607,Grande São Paulo,10.0,32338.0,4381.0,2020-06,146,4,12,2
Boa Esperança do Sul,3506706,Araraquara,8.0,14582.0,2032.0,2020-02,0,0,0,0
Boa Esperança do Sul,3506706,Araraquara,8.0,14582.0,2032.0,2020-03,0,0,0,0
Boa Esperança do Sul,3506706,Araraquara,8.0,14582.0,2032.0,2020-04,0,0,0,0
Boa Esperança do Sul,3506706,Araraquara,8.0,14582.0,2032.0,2020-05,119,12,0,0
Boa Esperança do Sul,3506706,Araraquara,8.0,14582.0,2032.0,2020-06,48,0,0,0
Bocaina,3506805,Bauru,12.0,12135.0,1818.0,2020-02,0,0,0,0
Bocaina,3506805,Bauru,12.0,12135.0,1818.0,2020-03,0,0,0,0
Bocaina,3506805,Bauru,12.0,12135.0,1818.0,2020-04,3,1,0,0
Bocaina,3506805,Bauru,12.0,12135.0,1818.0,2020-05,238,8,4,1
Bocaina,3506805,Bauru,12.0,12135.0,1818.0,2020-06,39,1,4,0
Bofete,3506904,Bauru,12.0,11076.0,1948.0,2020-02,0,0,0,0
Bofete,3506904,Bauru,12.0,11076.0,1948.0,2020-03,0,0,0,0
Bofete,3506904,Bauru,12.0,11076.0,1948.0,2020-04,0,0,0,0
Bofete,3506904,Bauru,12.0,11076.0,1948.0,2020-05,25,5,6,1
Bofete,3506904,Bauru,12.0,11076.0,1948.0,2020-06,27,3,4,0
Boituva,3507001,Sorocaba,6.0,57292.0,7426.0,2020-02,0,0,0,0
Boituva,3507001,Sorocaba,6.0,57292.0,7426.0,2020-03,0,0,0,0
Boituva,3507001,Sorocaba,6.0,57292.0,7426.0,2020-04,128,10,0,0
Boituva,3507001,Sorocaba,6.0,57292.0,7426.0,2020-05,968,53,38,3
Boituva,3507001,Sorocaba,6.0,57292.0,7426.0,2020-06,266,7,14,1
Bom Jesus dos Perdões,3507100,Campinas,3.0,24291.0,3068.0,2020-02,0,0,0,0
Bom Jesus dos Perdões,3507100,Campinas,3.0,24291.0,3068.0,2020-03,0,0,0,0
Bom Jesus dos Perdões,3507100,Campinas,3.0,24291.0,3068.0,2020-04,7,2,0,0
Bom Jesus dos Perdões,3507100,Campinas,3.0,24291.0,3068.0,2020-05,89,1,0,0
Bom Jesus dos Perdões,3507100,Campinas,3.0,24291.0,3068.0,2020-06,12,0,0,0
Bom Sucesso de Itararé,3507159,Sorocaba,6.0,3861.0,404.0,2020-02,0,0,0,0
Bom Sucesso de Itararé,3507159,Sorocaba,6.0,3861.0,404.0,2020-03,0,0,0,0
Bom Sucesso de Itararé,3507159,Sorocaba,6.0,3861.0,404.0,2020-04,0,0,0,0
Bom Sucesso de Itararé,3507159,Sorocaba,6.0,3861.0,404.0,2020-05,0,0,0,0
Bom Sucesso de Itararé,3507159,Sorocaba,6.0,3861.0,404.0,2020-06,0,0,0,0
Boracéia,3507308,Bauru,12.0,4759.0,739.0,2020-02,0,0,0,0
Boracéia,3507308,Bauru,12.0,4759.0,739.0,2020-03,0,0,0,0
Boracéia,3507308,Bauru,12.0,4759.0,739.0,2020-04,0,0,0,0
Boracéia,3507308,Bauru,12.0,4759.0,739.0,2020-05,34,4,0,0
Boracéia,3507308,Bauru,12.0,4759.0,739.0,2020-06,13,1,0,0
Borborema,3507407,Araraquara,8.0,15323.0,2800.0,2020-02,0,0,0,0
Borborema,3507407,Araraquara,8.0,15323.0,2800.0,2020-03,0,0,0,0
Borborema,3507407,Araraquara,8.0,15323.0,2800.0,2020-04,7,1,0,0
Borborema,3507407,Araraquara,8.0,15323.0,2800.0,2020-05,113,9,0,0
Borborema,3507407,Araraquara,8.0,15323.0,2800.0,2020-06,30,0,0,0
Borebi,3507456,Bauru,12.0,2579.0,356.0,2020-02,0,0,0,0
Borebi,3507456,Bauru,12.0,2579.0,356.0,2020-03,0,0,0,0
Borebi,3507456,Bauru,12.0,2579.0,356.0,2020-04,12,2,0,0
Borebi,3507456,Bauru,12.0,2579.0,356.0,2020-05,65,1,0,0
Borebi,3507456,Bauru,12.0,2579.0,356.0,2020-06,10,1,0,0
Borá,3507209,Marília,5.0,812.0,130.0,2020-02,0,0,0,0
Borá,3507209,Marília,5.0,812.0,130.0,2020-03,0,0,0,0
Borá,3507209,Marília,5.0,812.0,130.0,2020-04,0,0,0,0
Borá,3507209,Marília,5.0,812.0,130.0,2020-05,0,0,0,0
Borá,3507209,Marília,5.0,812.0,130.0,2020-06,1,1,0,0
Botucatu,3507506,Bauru,12.0,141135.0,23520.0,2020-02,0,0,0,0
Botucatu,3507506,Bauru,12.0,141135.0,23520.0,2020-03,0,0,0,0
Botucatu,3507506,Bauru,12.0,141135.0,23520.0,2020-04,702,67,44,4
Botucatu,3507506,Bauru,12.0,141135.0,23520.0,2020-05,4767,217,178,3
Botucatu,3507506,Bauru,12.0,141135.0,23520.0,2020-06,890,20,21,0
Bragança Paulista,3507605,Campinas,3.0,163980.0,25945.0,2020-02,0,0,0,0
Bragança Paulista,3507605,Campinas,3.0,163980.0,25945.0,2020-03,0,0,0,0
Bragança Paulista,3507605,Campinas,3.0,163980.0,25945.0,2020-04,819,65,152,10
Bragança Paulista,3507605,Campinas,3.0,163980.0,25945.0,2020-05,4238,170,318,2
Bragança Paulista,3507605,Campinas,3.0,163980.0,25945.0,2020-06,720,9,36,0
Braúna,3507704,Araçatuba,7.0,5552.0,1025.0,2020-02,0,0,0,0
Braúna,3507704,Araçatuba,7.0,5552.0,1025.0,2020-03,0,0,0,0
Braúna,3507704,Araçatuba,7.0,5552.0,1025.0,2020-04,0,0,0,0
Braúna,3507704,Araçatuba,7.0,5552.0,1025.0,2020-05,0,0,0,0
Braúna,3507704,Araçatuba,7.0,5552.0,1025.0,2020-06,0,0,0,0
Brejo Alegre,3507753,Araçatuba,7.0,2768.0,461.0,2020-02,0,0,0,0
Brejo Alegre,3507753,Araçatuba,7.0,2768.0,461.0,2020-03,0,0,0,0
Brejo Alegre,3507753,Araçatuba,7.0,2768.0,461.0,2020-04,0,0,0,0
Brejo Alegre,3507753,Araçatuba,7.0,2768.0,461.0,2020-05,26,1,0,0
Brejo Alegre,3507753,Araçatuba,7.0,2768.0,461.0,2020-06,3,0,0,0
Brodowski,3507803,Ribeirão Preto,1.0,23943.0,3710.0,2020-02,0,0,0,0
Brodowski,3507803,Ribeirão Preto,1.0,23943.0,3710.0,2020-03,2,1,0,0
Brodowski,3507803,Ribeirão Preto,1.0,23943.0,3710.0,2020-04,95,8,0,0
Brodowski,3507803,Ribeirão Preto,1.0,23943.0,3710.0,2020-05,393,12,4,1
Brodowski,3507803,Ribeirão Preto,1.0,23943.0,3710.0,2020-06,65,1,3,0
Brotas,3507902,Bauru,12.0,23850.0,3735.0,2020-02,0,0,0,0
Brotas,3507902,Bauru,12.0,23850.0,3735.0,2020-03,0,0,0,0
Brotas,3507902,Bauru,12.0,23850.0,3735.0,2020-04,0,0,0,0
Brotas,3507902,Bauru,12.0,23850.0,3735.0,2020-05,67,4,0,0
Brotas,3507902,Bauru,12.0,23850.0,3735.0,2020-06,13,1,0,0
Buri,3508009,Sorocaba,6.0,19678.0,2558.0,2020-02,0,0,0,0
Buri,3508009,Sorocaba,6.0,19678.0,2558.0,2020-03,0,0,0,0
Buri,3508009,Sorocaba,6.0,19678.0,2558.0,2020-04,0,0,0,0
Buri,3508009,Sorocaba,6.0,19678.0,2558.0,2020-05,38,6,0,0
Buri,3508009,Sorocaba,6.0,19678.0,2558.0,2020-06,18,0,0,0
Buritama,3508108,Araçatuba,7.0,16596.0,2947.0,2020-02,0,0,0,0
Buritama,3508108,Araçatuba,7.0,16596.0,2947.0,2020-03,0,0,0,0
Buritama,3508108,Araçatuba,7.0,16596.0,2947.0,2020-04,55,5,0,0
Buritama,3508108,Araçatuba,7.0,16596.0,2947.0,2020-05,311,11,0,0
Buritama,3508108,Araçatuba,7.0,16596.0,2947.0,2020-06,48,0,0,0
Buritizal,3508207,Franca,4.0,4307.0,822.0,2020-02,0,0,0,0
Buritizal,3508207,Franca,4.0,4307.0,822.0,2020-03,0,0,0,0
Buritizal,3508207,Franca,4.0,4307.0,822.0,2020-04,0,0,0,0
Buritizal,3508207,Franca,4.0,4307.0,822.0,2020-05,2,1,0,0
Buritizal,3508207,Franca,4.0,4307.0,822.0,2020-06,3,0,0,0
Bálsamo,3504800,São José do Rio Preto,15.0,8524.0,1712.0,2020-02,0,0,0,0
Bálsamo,3504800,São José do Rio Preto,15.0,8524.0,1712.0,2020-03,0,0,0,0
Bálsamo,3504800,São José do Rio Preto,15.0,8524.0,1712.0,2020-04,0,0,0,0
Bálsamo,3504800,São José do Rio Preto,15.0,8524.0,1712.0,2020-05,10,2,0,0
Bálsamo,3504800,São José do Rio Preto,15.0,8524.0,1712.0,2020-06,8,0,0,0
Cabreúva,3508405,Campinas,3.0,49430.0,5335.0,2020-02,0,0,0,0
Cabreúva,3508405,Campinas,3.0,49430.0,5335.0,2020-03,0,0,0,0
Cabreúva,3508405,Campinas,3.0,49430.0,5335.0,2020-04,12,2,0,0
Cabreúva,3508405,Campinas,3.0,49430.0,5335.0,2020-05,711,50,36,4
Cabreúva,3508405,Campinas,3.0,49430.0,5335.0,2020-06,182,12,12,0
Cabrália Paulista,3508306,Bauru,12.0,4308.0,695.0,2020-02,0,0,0,0
Cabrália Paulista,3508306,Bauru,12.0,4308.0,695.0,2020-03,0,0,0,0
Cabrália Paulista,3508306,Bauru,12.0,4308.0,695.0,2020-04,0,0,0,0
Cabrália Paulista,3508306,Bauru,12.0,4308.0,695.0,2020-05,0,0,0,0
Cabrália Paulista,3508306,Bauru,12.0,4308.0,695.0,2020-06,0,0,0,0
Cachoeira Paulista,3508603,Taubaté,17.0,32231.0,5391.0,2020-02,0,0,0,0
Cachoeira Paulista,3508603,Taubaté,17.0,32231.0,5391.0,2020-03,1,1,0,0
Cachoeira Paulista,3508603,Taubaté,17.0,32231.0,5391.0,2020-04,58,2,0,0
Cachoeira Paulista,3508603,Taubaté,17.0,32231.0,5391.0,2020-05,169,5,0,0
Cachoeira Paulista,3508603,Taubaté,17.0,32231.0,5391.0,2020-06,25,1,0,0
Caconde,3508702,São João da Boa Vista,14.0,18854.0,3458.0,2020-02,0,0,0,0
Caconde,3508702,São João da Boa Vista,14.0,18854.0,3458.0,2020-03,0,0,0,0
Caconde,3508702,São João da Boa Vista,14.0,18854.0,3458.0,2020-04,3,1,0,0
Caconde,3508702,São João da Boa Vista,14.0,18854.0,3458.0,2020-05,31,0,0,0
Caconde,3508702,São João da Boa Vista,14.0,18854.0,3458.0,2020-06,3,0,0,0
Cafelândia,3508801,Bauru,12.0,17244.0,3107.0,2020-02,0,0,0,0
Cafelândia,3508801,Bauru,12.0,17244.0,3107.0,2020-03,0,0,0,0
Cafelândia,3508801,Bauru,12.0,17244.0,3107.0,2020-04,0,0,0,0
Cafelândia,3508801,Bauru,12.0,17244.0,3107.0,2020-05,0,0,0,0
Cafelândia,3508801,Bauru,12.0,17244.0,3107.0,2020-06,0,0,0,0
Caiabu,3508900,Presidente Prudente,2.0,4103.0,771.0,2020-02,0,0,0,0
Caiabu,3508900,Presidente Prudente,2.0,4103.0,771.0,2020-03,0,0,0,0
Caiabu,3508900,Presidente Prudente,2.0,4103.0,771.0,2020-04,20,1,20,1
Caiabu,3508900,Presidente Prudente,2.0,4103.0,771.0,2020-05,33,1,31,0
Caiabu,3508900,Presidente Prudente,2.0,4103.0,771.0,2020-06,8,1,3,0
Caieiras,3509007,Grande São Paulo,10.0,100612.0,12059.0,2020-02,0,0,0,0
Caieiras,3509007,Grande São Paulo,10.0,100612.0,12059.0,2020-03,21,9,1,1
Caieiras,3509007,Grande São Paulo,10.0,100612.0,12059.0,2020-04,1278,78,171,9
Caieiras,3509007,Grande São Paulo,10.0,100612.0,12059.0,2020-05,5684,223,564,22
Caieiras,3509007,Grande São Paulo,10.0,100612.0,12059.0,2020-06,961,20,100,2
Caiuá,3509106,Presidente Prudente,2.0,5600.0,973.0,2020-02,0,0,0,0
Caiuá,3509106,Presidente Prudente,2.0,5600.0,973.0,2020-03,0,0,0,0
Caiuá,3509106,Presidente Prudente,2.0,5600.0,973.0,2020-04,0,0,0,0
Caiuá,3509106,Presidente Prudente,2.0,5600.0,973.0,2020-05,0,0,0,0
Caiuá,3509106,Presidente Prudente,2.0,5600.0,973.0,2020-06,0,0,0,0
Cajamar,3509205,Grande São Paulo,10.0,77627.0,7690.0,2020-02,0,0,0,0
Cajamar,3509205,Grande São Paulo,10.0,77627.0,7690.0,2020-03,2,1,0,0
Cajamar,3509205,Grande São Paulo,10.0,77627.0,7690.0,2020-04,285,33,36,3
Cajamar,3509205,Grande São Paulo,10.0,77627.0,7690.0,2020-05,4339,227,473,19
Cajamar,3509205,Grande São Paulo,10.0,77627.0,7690.0,2020-06,828,33,67,1
Cajati,3509254,Registro,9.0,28992.0,3888.0,2020-02,0,0,0,0
Cajati,3509254,Registro,9.0,28992.0,3888.0,2020-03,0,0,0,0
Cajati,3509254,Registro,9.0,28992.0,3888.0,2020-04,29,4,0,0
Cajati,3509254,Registro,9.0,28992.0,3888.0,2020-05,333,15,0,0
Cajati,3509254,Registro,9.0,28992.0,3888.0,2020-06,58,1,0,0
Cajobi,3509304,Barretos,16.0,10105.0,1830.0,2020-02,0,0,0,0
Cajobi,3509304,Barretos,16.0,10105.0,1830.0,2020-03,0,0,0,0
Cajobi,3509304,Barretos,16.0,10105.0,1830.0,2020-04,1,1,0,0
Cajobi,3509304,Barretos,16.0,10105.0,1830.0,2020-05,79,4,11,1
Cajobi,3509304,Barretos,16.0,10105.0,1830.0,2020-06,17,1,3,0
Cajuru,3509403,Ribeirão Preto,1.0,25663.0,3904.0,2020-02,0,0,0,0
Cajuru,3509403,Ribeirão Preto,1.0,25663.0,3904.0,2020-03,0,0,0,0
Cajuru,3509403,Ribeirão Preto,1.0,25663.0,3904.0,2020-04,33,2,0,0
Cajuru,3509403,Ribeirão Preto,1.0,25663.0,3904.0,2020-05,97,2,19,1
Cajuru,3509403,Ribeirão Preto,1.0,25663.0,3904.0,2020-06,12,0,3,0
Campina do Monte Alegre,3509452,Sorocaba,6.0,5812.0,919.0,2020-02,0,0,0,0
Campina do Monte Alegre,3509452,Sorocaba,6.0,5812.0,919.0,2020-03,0,0,0,0
Campina do Monte Alegre,3509452,Sorocaba,6.0,5812.0,919.0,2020-04,0,0,0,0
Campina do Monte Alegre,3509452,Sorocaba,6.0,5812.0,919.0,2020-05,32,5,0,0
Campina do Monte Alegre,3509452,Sorocaba,6.0,5812.0,919.0,2020-06,16,1,0,0
Campinas,3509502,Campinas,3.0,1175501.0,192796.0,2020-02,0,0,0,0
Campinas,3509502,Campinas,3.0,1175501.0,192796.0,2020-03,56,15,1,1
Campinas,3509502,Campinas,3.0,1175501.0,192796.0,2020-04,4565,354,211,17
Campinas,3509502,Campinas,3.0,1175501.0,192796.0,2020-05,29380,1384,1226,57
Campinas,3509502,Campinas,3.0,1175501.0,192796.0,2020-06,5849,346,237,5
Campo Limpo Paulista,3509601,Campinas,3.0,82842.0,11337.0,2020-02,0,0,0,0
Campo Limpo Paulista,3509601,Campinas,3.0,82842.0,11337.0,2020-03,0,0,0,0
Campo Limpo Paulista,3509601,Campinas,3.0,82842.0,11337.0,2020-04,139,20,20,2
Campo Limpo Paulista,3509601,Campinas,3.0,82842.0,11337.0,2020-05,1225,51,142,7
Campo Limpo Paulista,3509601,Campinas,3.0,82842.0,11337.0,2020-06,242,18,34,4
Campos Novos Paulista,3509809,Marília,5.0,4817.0,826.0,2020-02,0,0,0,0
Campos Novos Paulista,3509809,Marília,5.0,4817.0,826.0,2020-03,0,0,0,0
Campos Novos Paulista,3509809,Marília,5.0,4817.0,826.0,2020-04,0,0,0,0
Campos Novos Paulista,3509809,Marília,5.0,4817.0,826.0,2020-05,0,0,0,0
Campos Novos Paulista,3509809,Marília,5.0,4817.0,826.0,2020-06,0,0,0,0
Campos do Jordão,3509700,Taubaté,17.0,50118.0,6425.0,2020-02,0,0,0,0
Campos do Jordão,3509700,Taubaté,17.0,50118.0,6425.0,2020-03,0,0,0,0
Campos do Jordão,3509700,Taubaté,17.0,50118.0,6425.0,2020-04,32,3,0,0
Campos do Jordão,3509700,Taubaté,17.0,50118.0,6425.0,2020-05,399,30,3,1
Campos do Jordão,3509700,Taubaté,17.0,50118.0,6425.0,2020-06,107,5,3,0
Cananéia,3509908,Registro,9.0,12341.0,2042.0,2020-02,0,0,0,0
Cananéia,3509908,Registro,9.0,12341.0,2042.0,2020-03,0,0,0,0
Cananéia,3509908,Registro,9.0,12341.0,2042.0,2020-04,39,6,1,1
Cananéia,3509908,Registro,9.0,12341.0,2042.0,2020-05,342,9,57,1
Cananéia,3509908,Registro,9.0,12341.0,2042.0,2020-06,47,2,6,0
Canas,3509957,Taubaté,17.0,5064.0,615.0,2020-02,0,0,0,0
Canas,3509957,Taubaté,17.0,5064.0,615.0,2020-03,0,0,0,0
Canas,3509957,Taubaté,17.0,5064.0,615.0,2020-04,0,0,0,0
Canas,3509957,Taubaté,17.0,5064.0,615.0,2020-05,25,1,0,0
Canas,3509957,Taubaté,17.0,5064.0,615.0,2020-06,3,0,0,0
Canitar,3510153,Marília,5.0,4991.0,555.0,2020-02,0,0,0,0
Canitar,3510153,Marília,5.0,4991.0,555.0,2020-03,0,0,0,0
Canitar,3510153,Marília,5.0,4991.0,555.0,2020-04,0,0,0,0
Canitar,3510153,Marília,5.0,4991.0,555.0,2020-05,0,0,0,0
Canitar,3510153,Marília,5.0,4991.0,555.0,2020-06,0,0,0,0
Capela do Alto,3510302,Sorocaba,6.0,20542.0,2631.0,2020-02,0,0,0,0
Capela do Alto,3510302,Sorocaba,6.0,20542.0,2631.0,2020-03,0,0,0,0
Capela do Alto,3510302,Sorocaba,6.0,20542.0,2631.0,2020-04,11,2,0,0
Capela do Alto,3510302,Sorocaba,6.0,20542.0,2631.0,2020-05,507,32,0,0
Capela do Alto,3510302,Sorocaba,6.0,20542.0,2631.0,2020-06,110,4,0,0
Capivari,3510401,Piracicaba,11.0,54231.0,7404.0,2020-02,0,0,0,0
Capivari,3510401,Piracicaba,11.0,54231.0,7404.0,2020-03,0,0,0,0
Capivari,3510401,Piracicaba,11.0,54231.0,7404.0,2020-04,0,0,0,0
Capivari,3510401,Piracicaba,11.0,54231.0,7404.0,2020-05,30,3,0,0
Capivari,3510401,Piracicaba,11.0,54231.0,7404.0,2020-06,64,53,0,0
Capão Bonito,3510203,Sorocaba,6.0,46418.0,6902.0,2020-02,0,0,0,0
Capão Bonito,3510203,Sorocaba,6.0,46418.0,6902.0,2020-03,0,0,0,0
Capão Bonito,3510203,Sorocaba,6.0,46418.0,6902.0,2020-04,28,5,4,1
Capão Bonito,3510203,Sorocaba,6.0,46418.0,6902.0,2020-05,307,14,101,3
Capão Bonito,3510203,Sorocaba,6.0,46418.0,6902.0,2020-06,60,3,12,0
Caraguatatuba,3510500,Taubaté,17.0,116106.0,16658.0,2020-02,0,0,0,0
Caraguatatuba,3510500,Taubaté,17.0,116106.0,16658.0,2020-03,0,0,0,0
Caraguatatuba,3510500,Taubaté,17.0,116106.0,16658.0,2020-04,266,27,47,4
Caraguatatuba,3510500,Taubaté,17.0,116106.0,16658.0,2020-05,2866,133,124,0
Caraguatatuba,3510500,Taubaté,17.0,116106.0,16658.0,2020-06,498,11,18,3
Carapicuíba,3510609,Grande São Paulo,10.0,394598.0,50996.0,2020-02,0,0,0,0
Carapicuíba,3510609,Grande São Paulo,10.0,394598.0,50996.0,2020-03,36,6,0,0
Carapicuíba,3510609,Grande São Paulo,10.0,394598.0,50996.0,2020-04,2213,224,104,11
Carapicuíba,3510609,Grande São Paulo,10.0,394598.0,50996.0,2020-05,17937,796,1295,65
Carapicuíba,3510609,Grande São Paulo,10.0,394598.0,50996.0,2020-06,3290,130,239,6
Cardoso,3510708,São José do Rio Preto,15.0,11721.0,2513.0,2020-02,0,0,0,0
Cardoso,3510708,São José do Rio Preto,15.0,11721.0,2513.0,2020-03,0,0,0,0
Cardoso,3510708,São José do Rio Preto,15.0,11721.0,2513.0,2020-04,0,0,0,0
Cardoso,3510708,São José do Rio Preto,15.0,11721.0,2513.0,2020-05,0,0,0,0
Cardoso,3510708,São José do Rio Preto,15.0,11721.0,2513.0,2020-06,0,0,0,0
Casa Branca,3510807,São João da Boa Vista,14.0,29462.0,5049.0,2020-02,0,0,0,0
Casa Branca,3510807,São João da Boa Vista,14.0,29462.0,5049.0,2020-03,0,0,0,0
Casa Branca,3510807,São João da Boa Vista,14.0,29462.0,5049.0,2020-04,0,0,0,0
Casa Branca,3510807,São João da Boa Vista,14.0,29462.0,5049.0,2020-05,54,3,0,0
Casa Branca,3510807,São João da Boa Vista,14.0,29462.0,5049.0,2020-06,11,1,0,0
Castilho,3511003,Araçatuba,7.0,20728.0,3273.0,2020-02,0,0,0,0
Castilho,3511003,Araçatuba,7.0,20728.0,3273.0,2020-03,0,0,0,0
Castilho,3511003,Araçatuba,7.0,20728.0,3273.0,2020-04,23,2,0,0
Castilho,3511003,Araçatuba,7.0,20728.0,3273.0,2020-05,102,3,9,1
Castilho,3511003,Araçatuba,7.0,20728.0,3273.0,2020-06,15,0,3,0
Catanduva,3511102,São José do Rio Preto,15.0,117206.0,21966.0,2020-02,0,0,0,0
Catanduva,3511102,São José do Rio Preto,15.0,117206.0,21966.0,2020-03,0,0,0,0
Catanduva,3511102,São José do Rio Preto,15.0,117206.0,21966.0,2020-04,178,15,54,3
Catanduva,3511102,São José do Rio Preto,15.0,117206.0,21966.0,2020-05,1979,97,178,5
Catanduva,3511102,São José do Rio Preto,15.0,117206.0,21966.0,2020-06,363,14,26,2
Catiguá,3511201,São José do Rio Preto,15.0,7529.0,1225.0,2020-02,0,0,0,0
Catiguá,3511201,São José do Rio Preto,15.0,7529.0,1225.0,2020-03,0,0,0,0
Catiguá,3511201,São José do Rio Preto,15.0,7529.0,1225.0,2020-04,0,0,0,0
Catiguá,3511201,São José do Rio Preto,15.0,7529.0,1225.0,2020-05,23,2,0,0
Catiguá,3511201,São José do Rio Preto,15.0,7529.0,1225.0,2020-06,6,0,0,0
Caçapava,3508504,Taubaté,17.0,91217.0,14274.0,2020-02,0,0,0,0
Caçapava,3508504,Taubaté,17.0,91217.0,14274.0,2020-03,0,0,0,0
Caçapava,3508504,Taubaté,17.0,91217.0,14274.0,2020-04,145,11,0,0
Caçapava,3508504,Taubaté,17.0,91217.0,14274.0,2020-05,713,39,42,3
Caçapava,3508504,Taubaté,17.0,91217.0,14274.0,2020-06,168,8,9,0
Cedral,3511300,São José do Rio Preto,15.0,8836.0,1727.0,2020-02,0,0,0,0
Cedral,3511300,São José do Rio Preto,15.0,8836.0,1727.0,2020-03,0,0,0,0
Cedral,3511300,São José do Rio Preto,15.0,8836.0,1727.0,2020-04,27,1,0,0
Cedral,3511300,São José do Rio Preto,15.0,8836.0,1727.0,2020-05,37,2,0,0
Cedral,3511300,São José do Rio Preto,15.0,8836.0,1727.0,2020-06,9,0,0,0
Cerqueira César,3511409,Bauru,12.0,19213.0,3050.0,2020-02,0,0,0,0
Cerqueira César,3511409,Bauru,12.0,19213.0,3050.0,2020-03,0,0,0,0
Cerqueira César,3511409,Bauru,12.0,19213.0,3050.0,2020-04,0,0,0,0
Cerqueira César,3511409,Bauru,12.0,19213.0,3050.0,2020-05,69,5,0,0
Cerqueira César,3511409,Bauru,12.0,19213.0,3050.0,2020-06,15,0,0,0
Cerquilho,3511508,Sorocaba,6.0,46411.0,7050.0,2020-02,0,0,0,0
Cerquilho,3511508,Sorocaba,6.0,46411.0,7050.0,2020-03,0,0,0,0
Cerquilho,3511508,Sorocaba,6.0,46411.0,7050.0,2020-04,0,0,0,0
Cerquilho,3511508,Sorocaba,6.0,46411.0,7050.0,2020-05,156,13,34,2
Cerquilho,3511508,Sorocaba,6.0,46411.0,7050.0,2020-06,42,2,7,1
Cesário Lange,3511607,Sorocaba,6.0,17248.0,2469.0,2020-02,0,0,0,0
Cesário Lange,3511607,Sorocaba,6.0,17248.0,2469.0,2020-03,0,0,0,0
Cesário Lange,3511607,Sorocaba,6.0,17248.0,2469.0,2020-04,0,0,0,0
Cesário Lange,3511607,Sorocaba,6.0,17248.0,2469.0,2020-05,74,7,9,1
Cesário Lange,3511607,Sorocaba,6.0,17248.0,2469.0,2020-06,22,1,3,0
Charqueada,3511706,Piracicaba,11.0,16933.0,2399.0,2020-02,0,0,0,0
Charqueada,3511706,Piracicaba,11.0,16933.0,2399.0,2020-03,0,0,0,0
Charqueada,3511706,Piracicaba,11.0,16933.0,2399.0,2020-04,1,1,0,0
Charqueada,3511706,Piracicaba,11.0,16933.0,2399.0,2020-05,763,53,56,3
Charqueada,3511706,Piracicaba,11.0,16933.0,2399.0,2020-06,172,4,9,0
Chavantes,3557204,Marília,5.0,12223.0,2098.0,2020-02,0,0,0,0
Chavantes,3557204,Marília,5.0,12223.0,2098.0,2020-03,0,0,0,0
Chavantes,3557204,Marília,5.0,12223.0,2098.0,2020-04,10,1,0,0
Chavantes,3557204,Marília,5.0,12223.0,2098.0,2020-05,31,0,0,0
Chavantes,3557204,Marília,5.0,12223.0,2098.0,2020-06,3,0,0,0
Clementina,3511904,Araçatuba,7.0,8324.0,1068.0,2020-02,0,0,0,0
Clementina,3511904,Araçatuba,7.0,8324.0,1068.0,2020-03,0,0,0,0
Clementina,3511904,Araçatuba,7.0,8324.0,1068.0,2020-04,0,0,0,0
Clementina,3511904,Araçatuba,7.0,8324.0,1068.0,2020-05,0,0,0,0
Clementina,3511904,Araçatuba,7.0,8324.0,1068.0,2020-06,0,0,0,0
Colina,3512001,Barretos,16.0,17603.0,3020.0,2020-02,0,0,0,0
Colina,3512001,Barretos,16.0,17603.0,3020.0,2020-03,0,0,0,0
Colina,3512001,Barretos,16.0,17603.0,3020.0,2020-04,3,1,0,0
Colina,3512001,Barretos,16.0,17603.0,3020.0,2020-05,157,8,17,1
Colina,3512001,Barretos,16.0,17603.0,3020.0,2020-06,28,1,4,1
Colômbia,3512100,Barretos,16.0,6046.0,914.0,2020-02,0,0,0,0
Colômbia,3512100,Barretos,16.0,6046.0,914.0,2020-03,0,0,0,0
